"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling","weighted.JAN_DB","weighted.FEB_DB","weighted.MAR_DB","weighted.APR_DB","weighted.MAY_DB","weighted.JUN_DB","weighted.JUL_DB","weighted.AUG_DB","weighted.SEP_DB","weighted.OCT_DB","weighted.NOV_DB","weighted.DEC_DB","weighted.JAN_WB","weighted.FEB_WB","weighted.MAR_WB","weighted.APR_WB","weighted.MAY_WB","weighted.JUN_WB","weighted.JUL_WB","weighted.AUG_WB","weighted.SEP_WB","weighted.OCT_WB","weighted.NOV_WB","weighted.DEC_WB","weighted.JAN_WS","weighted.FEB_WS","weighted.MAR_WS","weighted.APR_WS","weighted.MAY_WS","weighted.JUN_WS","weighted.JUL_WS","weighted.AUG_WS","weighted.SEP_WS","weighted.OCT_WS","weighted.NOV_WS","weighted.DEC_WS","Latitude","Longitude","State","County","JanWT_pred","FebWT_pred","MarWT_pred","AprWT_pred","MayWT_pred","JunWT_pred","JulWT_pred","AugWT_pred","SepWT_pred","OctWT_pred","NovWT_pred","DecWT_pred"
10810,0,0,0,0,0,0,0,0,0,0,0,37704.95,5,"tower",16,17,19,19,18,20,22,24,25,23,17,14,11,13,13,13,14,17,19,19,20,19,11,10,3,5,5,6,7,6,6,5,5,5,5,5,32.7353,-117.2083,"CA","SAN DIEGO",15.66940456,17.20551947,15.99150595,17.81134442,18.16413918,20.81200698,22.86419028,23.82814254,23.30813198,20.2917283,16.81479116,16.78141971
10812,0,0,0,0,0,0,0,0,0,0,0,1182272,100,"tower",16,17,19,19,18,20,22,24,25,23,17,14,11,13,13,13,14,17,19,19,20,19,11,10,3,5,5,6,7,6,6,5,5,5,5,5,32.70516,-117.189665,"CA","San Diego",15.64078274,17.21251961,15.98161504,17.80816441,18.13806284,20.74078645,22.88931922,23.78003858,23.31541396,20.2927045,16.8015146,16.70448752
10822,123384,137536,82061,48622,77336,71890,80383,81936,82507,63570,69040,75351,100,"tower",-9,-14,-2,6,14,16,20,20,18,9,5,2,-9,-14,-4,3,11,14,16,16,15,7,3,1,8,8,8,8,8,6,6,7,6,8,8,9,44.604921,-84.690578,"MI","Crawford",0.271160955,0.282688682,1.505226113,6.769519592,12.98876553,16.521453,20.39578912,20.17921399,17.38192537,10.67208007,6.88976711,3.68078368
10836,161681,150583,177023,136681,114120,158611,165215,167168,143186,103553,148593,157356,100,"tower",9,13,16,16,18,25,25,25,23,21,10,8,7,10,11,11,13,17,17,17,15,14,7,7,3,5,5,7,9,7,9,8,6,5,5,6,38.6905,-121.7371,"CA","Yolo",6.330131978,6.435007104,9.020965721,14.34792618,15.90843701,18.78231009,19.80936801,19.73750302,18.02617473,16.55727047,9.094878192,7.304564611
10837,43350,0,0,0,0,0,0,0,0,0,0,0,100,"tower",9,13,17,17,19,26,27,26,24,21,11,7,7,10,11,11,12,16,18,17,15,15,8,6,3,5,6,8,8,8,8,8,6,5,5,5,36.755896,-120.365422,"CA","Fresno",10.54097611,9.781259726,10.87095329,13.72145258,15.63561023,17.98638143,18.16383755,18.72426834,17.3071003,16.49222632,8.710729979,9.531118947
10838,86657,80297,77769,88565,69549,77266,83186,82635,77734,72335,80258,87481,100,"tower",-8,-13,-3,7,16,18,21,22,19,9,6,3,-9,-13,-4,3,12,14,18,18,15,6,3,2,6,5,7,6,5,4,4,3,3,4,4,3,43.442871,-72.056,"NH","Sullivan",1.214521424,0.271756742,0.611975684,5.101678378,14.30076896,16.86644994,20.07859522,20.85708656,19.49557586,10.89159465,7.165882233,5.441285758
10839,80123,85733,97062,69645,97359,84178,92290,94964,92008,97531,93969,93471,100,"tower",-11,-14,-5,5,16,16,20,20,17,7,4,2,-11,-14,-6,2,11,13,17,17,14,5,2,0,5,4,5,6,5,4,3,3,2,4,4,3,44.358047,-71.5449,"NH","Coos",0.93080178,0.232314141,0.315265956,3.11875833,13.00058788,15.16533602,18.83141911,20.18885833,18.79789805,9.794468937,5.200826293,2.376558482
10840,199218,85907,192765,199264,176339,128456,210895,188722,153278,105077,127131,156651,100,"tower",10,14,18,18,20,27,28,28,26,22,11,8,8,11,11,10,12,16,18,17,15,15,8,6,3,5,5,7,7,7,8,7,6,5,4,4,35.7144,-119.2337,"CA","Kern",11.9459207,11.84522862,14.2755294,15.53418252,16.40246959,18.66621731,19.35064228,19.90764004,19.56892294,18.51281576,12.75924876,10.62550387
10869,207207,212560,174493,201191,0,0,0,102577,127850,201144,200924,222568,100,"tower",5,8,11,12,17,23,25,24,19,16,6,5,3,6,8,7,11,15,16,15,12,11,4,4,1,4,3,5,5,5,5,5,4,3,3,5,42.436111,-122.849958,"OR","Jackson",5.952599023,7.076999053,8.872548371,10.76998335,12.61874982,16.27975285,17.21598539,16.35323801,14.74189197,12.1958453,7.501076761,5.952513033
50002,21737,67492,85328,19208,21976,7442,82193,117552,82101,233604,96802,7553,100,"tower",-8,-12,-3,7,16,17,20,20,17,8,6,4,-9,-12,-5,4,12,15,17,17,15,6,4,3,8,8,8,8,6,6,4,4,4,6,7,7,42.4564,-73.2181,"MA","Berkshire",0.821457474,0.294519226,0.763509308,5.98996378,15.64504216,17.73852738,21.44586146,21.41347138,19.36659619,10.72680279,6.547571703,4.302777205
50071,322276,267637,151485,263615,267397,159986,240801,263210,301716,178771,294570,293815,100,"tower",20,19,24,26,26,28,29,28,28,26,26,25,17,16,20,22,22,24,24,25,25,22,22,22,10,11,10,9,10,8,8,7,6,9,11,11,26.771389,-80.141944,"FL","Palm Beach",23.33652545,22.02275663,24.98926389,26.73863798,27.51618414,29.04113017,29.90166831,29.46966519,29.15446752,27.46669765,26.42303436,25.06847516
50099,10012,10643,9425,4589,7502,1838,10930,18381,11147,3319,2775,0,100,"tower",-4,2,5,7,12,19,19,20,14,11,-2,-6,-5,-1,1,2,7,11,12,11,7,6,-4,-6,2,5,5,7,6,6,5,5,4,4,5,5,44.954853,-116.387134,"ID","Adams",1.875918463,4.206765327,6.731191196,8.523115248,12.4200254,17.47417877,19.45581664,19.02275659,15.79704333,11.29539921,3.310605956,0.927706951
50109,127594,103537,103339,195121,129637,157348,233209,239991,155726,111186,91254,185151,100,"tower",6,5,12,18,22,27,29,28,26,20,14,11,3,3,10,15,19,23,24,22,20,15,11,8,7,9,7,9,8,7,9,7,6,7,8,8,33.6968,-95.5577,"TX","Lamar",7.165582087,8.308162247,13.01549755,19.3223845,21.81653714,26.50046535,28.92776843,28.05767985,25.77631893,20.69849431,14.87727474,11.20716113
50127,2542,3492,4260,2690,3434,51,2631,20703,10034,186,1636,345,100,"tower",5,6,12,18,21,27,29,29,27,19,12,9,2,2,9,14,18,22,23,22,20,14,9,6,10,11,9,11,10,9,10,9,9,9,11,10,33.8625,-98.5894,"TX","Wichita",6.325013708,8.851530833,14.16391063,20.24552579,21.48584319,26.35837914,28.4957977,27.91033909,25.96729783,20.03274153,13.70233634,8.912087138
50201,97162,100640,104356,97756,81904,104534,111756,112481,101981,84796,104863,108382,100,"tower",6,4,13,18,22,26,28,26,23,16,13,13,2,1,9,14,17,21,22,21,19,13,10,11,7,8,7,7,6,6,6,5,6,6,6,6,34.9536,-83.3786,"GA","RABUN",6.162498608,5.014780756,10.4113192,13.98256723,17.1809691,20.74545657,22.77413757,23.01400533,20.47051736,15.22825569,12.17875132,11.34227607
50208,108966,100584,111458,88588,92963,89398,91213,93108,90846,16478,0,0,100,"tower",-11,-14,-5,5,16,16,20,20,17,7,4,2,-12,-14,-6,2,11,13,17,17,14,5,2,1,5,5,6,6,5,4,3,3,2,4,4,3,44.3274,-71.68,"NH","GRAFTON",0.929618199,0.231634052,0.311115473,3.311266665,13.06634455,15.17539533,18.84378263,20.23475428,18.85449875,9.918933106,5.345591431,2.467843026
50215,210883,228050,259458,222086,235117,229065,208152,256503,205172,224772,201391,219393,100,"tower",-3,-6,2,11,20,22,24,23,21,12,9,8,-4,-7,0,7,16,19,20,19,17,9,7,6,7,7,7,8,5,6,4,4,4,5,6,5,40.0017,-76.7183,"PA","York",0.960677561,0.654014969,3.271307924,11.52247978,20.40206434,21.54627641,23.95243759,25.4072451,23.80257604,14.90159084,9.96709826,7.628999643
50225,95809,74085,99469,10606,23803,101032,101973,102125,100441,90835,103698,102985,100,"tower",-6,-10,-1,7,15,16,21,21,18,9,6,3,-7,-11,-3,4,11,14,18,19,16,7,4,2,9,8,9,9,8,7,6,6,6,7,6,5,43.6556,-70.3347,"ME","Cumberland",2.305180518,0.339229296,0.918470967,6.135179214,13.37586965,16.78489727,19.59398041,20.62641687,19.73095329,13.87160946,10.48942578,8.307763577
50273,0,0,0,0,0,0,0,0,0,0,0,733824,100,"tower",-6,-9,0,9,18,19,23,23,20,11,8,6,-7,-10,-2,5,13,16,19,19,16,8,5,4,8,8,8,8,8,7,5,5,5,7,6,6,42.0906,-72.5917,"MA","HAMPDEN",0.182039551,0.307839067,0.909394592,3.643786813,16.62186752,20.89047041,24.73539692,26.41149121,21.99099663,13.71385848,8.548620015,4.406749817
50279,101515,92744,109718,77497,112578,111573,99255,108427,107481,88782,95845,101588,100,"tower",-5,-8,0,10,19,20,23,22,20,11,9,7,-6,-9,-2,6,14,17,19,18,16,8,6,5,9,8,9,9,7,7,6,5,6,8,8,7,41.485,-75.5406,"PA","Lackawanna",0.72358825,0.368589751,0.795059342,7.567033992,16.00615058,18.63869258,19.97686522,21.27589773,20.00433716,12.95063479,8.029093761,5.797491407
50290,263908,282184,197247.5,272457,258585.5,266647,299577,265864.5,264677.5,270545,254177.5,251614,50,"tower",-3,-8,0,9,16,17,22,23,19,11,8,8,-5,-8,-2,6,12,15,19,19,17,9,6,6,9,8,8,8,8,7,6,6,6,7,7,7,41.8022,-70.7875,"MA","Plymouth",3.068822619,0.572583975,1.950762124,6.455532525,15.5388866,18.60997599,21.39077984,22.32545273,21.90251571,16.24100631,11.96553731,10.65740719
50292,157423,86920,211125,226893,148661,129529,263682,222985,244403,217922,222085,224203,100,"tower",-1,-5,3,11,18,21,25,25,22,14,11,10,-3,-6,0,7,14,17,20,20,18,10,8,8,11,11,10,11,9,9,8,8,8,10,9,8,40.7469,-73.4994,"NY","Nassau",2.9131109,0.510814533,2.462973621,7.94612191,15.91514619,20.05809906,23.0550911,24.07764563,23.38968991,16.8782721,13.70444207,10.58633495
50293,98827,91234,29391,27263,45326,115861,123616,106760,121080,86831,122182,121197,100,"tower",10,13,16,16,18,25,25,25,23,21,10,8,7,10,11,11,13,17,17,17,15,14,7,7,3,6,5,7,9,7,8,7,6,5,5,7,39.1062,-122.1096,"CA","Colusa",6.673912352,7.068378713,9.641505167,13.4567485,15.78443855,18.45896864,19.84744362,19.35671222,17.61078502,16.71733932,9.052964683,7.993040549
50385,63923,13027,247588,308465,133272,148558,220710,237642,184746,19473,139273,12126,100,"tower",-2,-6,2,11,20,22,25,25,23,14,11,9,-4,-7,0,7,14,17,20,19,18,10,7,7,10,9,8,9,7,7,6,7,7,8,7,7,40.7197,-74.13,"NJ","Essex",2.964793868,0.358391138,2.480103814,10.13060173,16.97289284,21.68292287,25.41351567,26.12556658,24.91073158,15.44876953,13.12952198,9.870862951
50449,288.4,529.8,7752.4,2460.2,8525.2,3084.6,12024.6,14030.8,11752.6,11786.4,2758.6,1924.4,20,"tower",-7,-12,-2,8,17,18,21,20,19,10,8,6,-8,-12,-3,5,13,16,17,17,16,8,5,4,11,10,10,11,9,8,7,7,7,10,10,9,42.6544,-78.0772,"NY","Wyoming",0.773817736,0.541810265,1.499933509,6.431898841,14.450896,16.91876693,20.14757841,20.78044906,19.29797945,12.31984438,8.739421977,6.625778918
50451,22018,27075,31236,18927,47350,24026,59182,43851,38433,52842,33216,17550,100,"tower",-7,-12,-2,8,17,18,21,20,19,10,8,6,-8,-12,-3,5,13,16,17,17,16,8,5,4,13,12,11,11,10,9,7,8,8,11,11,10,42.9671,-78.9182,"NY","Erie",0.782409601,1.368457159,2.163144869,5.555948738,16.98341648,19.18743202,24.28628713,25.12807433,25.26421193,12.57510297,11.33176744,9.949417264
50458,263861,231439,264922,54870,160018,150349,204409,212212,204150,224918,160775,136187,100,"tower",-9,-13,-3,7,17,18,21,21,19,9,6,4,-9,-13,-4,4,13,15,18,18,15,6,4,3,6,7,7,8,7,6,5,5,4,6,5,5,43.25,-73.8125,"NY","Saratoga",0.760415837,0.430298713,0.625119998,5.208391624,13.42613243,15.58314539,20.18716195,21.47872357,19.87621408,11.65350851,7.393247181,4.602793774
50498,2624,7864,918,24599,20685,18537,59216,84418,74941,0,111,3509,100,"tower",-4,-9,0,9,18,20,24,24,21,12,9,7,-6,-9,-2,6,14,16,20,19,17,9,6,5,8,8,7,8,8,6,5,5,5,6,6,5,41.7639,-72.6925,"CT","Hartford",0.598373576,0.324738675,1.244874315,5.888111947,17.07722663,19.00775105,22.45099093,23.71659501,21.49765475,13.0835797,8.447198547,5.434872568
50541,7562,10517,13629,14341,7812,12657,19266,13672,20765,3440,7660,11223,100,"tower",16,17,19,18,18,21,23,25,26,24,18,14,11,13,14,13,14,17,19,20,20,18,11,9,3,4,5,6,6,6,6,6,5,5,5,5,33.7771,-118.2303,"CA","Los Angeles",16.24766162,16.7316334,17.21406531,17.15673942,17.68771567,18.4758875,19.48222748,20.09701752,20.73205159,19.75677426,17.25285859,16.01696877
50555,6834,13697,0,0,1568,114102,91125,46163,31138,108683,41602,0,100,"tower",4,1,10,16,22,27,27,25,24,16,13,13,2,-1,7,13,18,22,23,21,20,13,11,11,5,7,6,6,5,5,5,4,5,5,4,4,36.4517,-77.6594,"NC","Halifax",6.197982622,4.73001058,8.144828771,15.1580978,21.14701656,26.61957366,27.73957759,27.17371009,25.43883522,19.23189943,15.71865134,12.89418125
50558,0,4722,0,0,0,0,0,32443,43004,24790,14933,2553,100,"tower",4,4,12,17,20,26,28,27,25,18,11,7,1,0,8,13,16,22,23,21,20,13,8,5,10,12,9,12,11,10,10,9,11,9,13,12,35.439722,-97.625,"OK","Oklahoma",5.234930081,6.620178311,12.53371942,18.43914039,19.94599069,26.38908891,28.00932551,26.89111667,24.99641507,18.61869366,12.3331189,7.882507866
50560,19485.2,20605.8,19290.4,13120.8,16012.8,21158,19436.2,19659.2,19121.8,20834.4,16731.8,20686.4,20,"tower",9,13,16,16,19,25,26,25,23,21,10,8,7,10,11,11,13,17,17,17,15,15,7,6,3,5,6,8,8,7,9,8,6,6,5,6,37.874056,-120.477556,"CA","Tuolumne",5.990705261,6.233183181,9.147640309,12.58383706,15.04839048,17.77900778,18.10296226,18.43001157,16.74739595,14.29185787,6.159350563,5.434489484
50561,10738,13289,192882,120743,231342,155981,304096,228506,312619,221506,219033,18189,100,"tower",-2,-5,3,12,20,22,25,24,22,13,10,10,-3,-6,0,8,15,19,21,19,18,10,8,8,10,10,9,10,8,8,6,7,7,9,7,7,39.8746,-75.1592,"NJ","Gloucester",2.083004099,0.876901466,3.491176158,10.25679229,18.91520639,23.77644985,25.11393707,26.71854386,25.42845632,17.24246022,12.62476915,8.924847978
50572,46711,43721,47639,47816,47473,44743,37069,42782,50231,52200,46082,50017,100,"tower",21,20,24,26,27,29,29,29,28,27,26,25,18,16,21,22,22,24,25,25,25,23,23,22,9,10,10,9,11,8,8,7,6,9,11,11,26.287966,-80.166526,"FL","Broward",23.51099084,22.14763499,26.17967365,28.22826209,28.12137276,31.12833701,32.29045354,31.9608196,30.2349181,28.56244953,27.5303177,25.11789005
50611,177121,169850,123016,169075,195045,180915,196072,199413,178652,95544,212909,206333,100,"tower",-3,-6,2,12,20,22,24,24,21,13,10,8,-4,-7,0,7,15,19,20,19,17,9,7,6,7,7,7,7,5,5,4,4,4,5,5,5,40.6191,-76.45,"PA","Schuylkill",1.018655561,0.594119697,2.382342176,8.579007359,15.62650651,17.90808248,20.42748569,20.06081179,18.27093519,12.33495397,8.954720363,7.088403554
50629,87360,81944,90699,62993,89932,80181,76584,80560,85136,89440,72290,72068,100,"tower",15,14,22,25,26,28,28,28,27,24,23,22,12,11,18,21,21,24,24,24,24,20,20,19,8,8,7,7,7,6,6,6,6,7,7,7,28.740206,-81.889188,"FL","Lake",16.60000624,15.56930318,21.80731323,24.68505372,26.37147809,28.37702556,28.90522251,28.90343058,27.69972267,24.67228974,23.11842902,21.2350447
50630,88349,78362,87379,80623,59335,79194,76725,79132,76571,67550,88599,99855,100,"tower",7,9,11,11,15,21,23,22,17,15,7,6,5,7,8,8,12,15,16,15,13,12,5,6,4,6,5,5,5,6,6,6,5,5,6,8,45.048467,-122.962761,"OR","MARION",7.366580016,8.850518632,10.7813684,12.30633634,16.12167492,20.10351965,22.10278988,21.39928203,17.61703452,14.90776248,9.402779746,7.946443454
50632,138606,136023,141740,95022,146842,142366,140303,136494,139507,123969,132737,131567,100,"tower",10,13,16,16,17,23,24,24,22,20,11,8,7,10,11,11,12,16,17,17,15,15,8,7,3,5,6,8,8,7,8,8,6,6,5,6,37.3853,-121.141,"CA","Stanislaus",9.800381467,9.256863947,10.72581738,14.10602189,15.55287951,17.73625501,18.53758052,18.69805308,17.59348288,16.42141642,11.00225492,9.901477064
50648,97185,86646,63430,99615,96039,89571,94714,101630,93559,90732,83555,95413,100,"tower",-4,-9,0,9,18,20,24,23,21,12,8,7,-6,-9,-2,6,13,16,19,19,17,8,6,5,8,8,7,8,7,6,5,5,5,6,6,5,41.6492,-72.9153,"CT","HARTFORD",0.961392106,0.34382189,1.323189284,7.617431439,16.95674333,18.86225837,21.97231973,23.24129938,21.09822786,13.03663823,8.676285273,6.092948994
50650,285194,237038,190376,239448,7514,0,87313,198316,177748,127757,115089,216974,100,"tower",-10,-14,-5,4,14,15,19,20,17,7,3,0,-11,-15,-7,1,10,12,16,17,14,5,2,-1,6,7,7,7,5,5,4,4,4,6,5,5,45.140614,-70.425577,"ME","Franklin",1.00446924,0.202451797,0.188876442,2.581419997,12.33363903,15.43002092,19.37990575,20.54836277,18.8266807,11.15007937,6.302552098,3.261686376
50657,275364,236778,233252,291450,271481,331376,300216,312021,296535,290412,288593,305075,100,"tower",0,-3,5,13,21,24,25,24,22,13,10,9,-2,-5,2,9,16,20,21,19,18,10,8,7,8,9,8,8,6,6,5,6,6,7,7,6,39.2006,-77.4556,"MD","Montgomery",2.369484616,1.401505589,2.820764711,12.05988026,21.07446086,24.55943817,26.76700599,26.84396249,26.30927497,17.52424737,11.55579399,9.461007231
50658,481157,423766,417370,452660,400762,463955,424192,461383,300505,409322,491460,460264,100,"tower",1,-2,6,14,22,24,26,25,23,14,11,10,-2,-5,2,10,17,20,22,20,19,11,9,8,8,9,8,9,7,7,6,6,7,7,7,6,38.695,-77.2411,"VA","Fairfax",3.024613481,1.498189864,6.014652973,13.9164017,20.40682957,24.18757324,25.1173019,25.08283658,23.10872493,15.55156755,12.26455773,9.945609777
50666,174171,161169,124551,168017,175336,160238,173087,170649,163722,140294,151426,168277,100,"tower",15,14,22,25,26,28,28,28,27,24,23,22,13,11,18,21,21,24,24,25,24,20,20,19,7,8,7,6,7,5,6,5,5,7,7,7,28.3681,-82.5583,"FL","Pasco",20.3543486,17.60156246,23.7893007,26.64733914,28.42092095,31.41298448,31.36107755,31.61611939,29.832967,26.96969478,25.22464386,22.90477843
50707,223465,179493,179199,361852,270329,288644,302684,277647,301757,11486,172119,300836,100,"tower",1,1,7,9,11,20,22,23,20,13,3,-2,-2,-3,2,4,8,15,15,14,11,8,-1,-4,9,9,10,10,9,9,9,9,9,8,10,10,40.0986,-104.7736,"CO","Weld",2.444623745,3.387177056,5.293123586,6.777701211,7.320180926,12.16841603,14.07166613,15.74193254,13.09970039,10.09233915,5.01782084,3.295820283
50739,137760,122984,140197,52307,154831,171621,179391,149560,147181,147740,141782,142850,100,"tower",-8,-12,-3,6,16,17,21,21,18,8,5,3,-9,-12,-5,3,11,14,17,19,15,6,3,1,5,5,6,6,5,4,3,3,3,4,4,3,43.835833,-71.1967,"NH","Carroll",1.320710063,0.291084851,0.595097995,4.416006769,13.74859786,16.21508502,19.49082324,20.7172433,19.49005788,11.39112249,7.024333693,4.215726473
50744,12815,31992,3409,0,2959,0,15987,9898,6180,911,0,0,100,"tower",-8,-12,-3,8,18,19,21,21,20,10,8,5,-9,-12,-4,5,13,16,18,18,16,7,5,4,9,8,9,9,7,7,6,6,5,7,8,7,43.080338,-75.600963,"NY","Oneida",1.246405938,0.807711231,1.723781117,4.901567221,11.44752178,14.30422821,17.6330502,20.58075441,19.60666666,12.65144085,9.66578233,6.831598011
50748,0,0,0,0,0,0,0,0,0,0,0,130363,100,"tower",10,13,15,14,15,19,21,21,20,19,11,9,8,10,11,10,11,14,16,16,15,14,8,7,3,5,5,7,7,7,8,7,6,5,4,6,37.4058,-121.9272,"CA","Santa Clara",11.10764346,10.22977869,11.09180124,15.11457253,15.98612641,17.82670399,19.22874178,19.05499665,18.28045703,17.58850825,14.51450099,12.26909325
50770,74990,66833,67008,67964,54474,59675,57844,54057,56329,56665,64415,70365,100,"tower",-8,-13,-2,6,14,17,20,20,18,9,6,3,-9,-13,-4,3,11,14,16,17,16,8,4,2,8,8,8,8,7,6,6,7,6,8,8,9,44.204,-85.2206,"MI","Missaukee",0.378694923,0.328792922,1.854103335,7.284878515,13.41280128,16.48607556,20.48593906,20.36778917,17.39022232,11.08276513,7.237834043,4.037244667
50772,69651,68283,75588,55823,73031,69924,71613,69102,67331,67917,65914,65765,100,"tower",-9,-14,-3,5,14,16,20,20,18,9,5,3,-10,-14,-4,3,10,14,16,16,15,7,4,1,8,8,8,8,8,6,6,7,6,8,8,9,44.68,-83.4167,"MI","Alcona",0.263833066,0.219752287,1.060087939,5.69730972,13.03634817,18.27415861,21.64354693,21.51187155,19.27646743,11.98960845,7.047515423,3.586557291
50774,87830,70577,0,98686,110460,98048,69298,107559,108396,77115,115728,113523,100,"tower",11,10,19,23,25,28,29,29,26,22,20,18,8,7,15,19,20,23,25,24,22,18,17,15,6,8,6,6,6,5,6,5,6,7,6,6,30.3349,-84.8182,"FL","Liberty",13.98971461,13.44953766,18.44263223,22.45726852,24.20823717,27.65228343,29.77324496,28.62809764,26.23915889,22.10877541,19.80498165,17.82731032
50776,466155,439889,476081,375292,473003,435207,433028,470255,367473,0,254885,357001,100,"tower",-4,-7,1,11,19,21,23,23,21,12,9,8,-5,-8,-1,7,15,18,19,18,17,9,6,6,9,8,9,9,7,7,5,5,5,7,7,7,40.8556,-75.8781,"PA","Carbon",2.256834541,0.715967871,2.473179926,9.138162436,16.03337697,19.06871093,20.75877733,22.1118528,20.62655992,13.18923878,8.993499715,7.317751347
50799,29924,20018,150,2741,46683,17492,49192,12351,19554,0,1528,3639,100,"tower",-2,-5,2,11,19,22,25,25,22,13,10,9,-4,-7,0,7,14,18,20,19,18,10,7,7,9,9,8,9,7,7,6,6,6,8,7,6,40.460717,-74.327161,"NJ","Middlesex",2.27608554,0.695751061,3.399205849,11.96253101,18.17420687,21.49180487,24.47804147,25.12359732,24.16692697,15.75028444,12.25008081,9.433090301
50815,1129960,991397,993951,1133670,1396874,1365248,1221094,1152803,969590,949061,1051586,1084903,100,"tower",10,12,17,23,25,28,30,30,27,24,18,16,8,10,15,20,22,24,25,24,23,19,16,14,8,9,7,8,8,6,6,5,5,7,7,8,29.8161,-95.10773,"TX","Harris",10.62557541,13.20544409,16.35389924,22.1846667,24.65536633,27.63258042,29.96595912,30.58371851,28.61981503,24.67455977,19.55536186,16.23876724
50835,315251,287718,322945,281769,308864,299764,320132,320241,178663,305619,312575,293312,100,"tower",-7,-12,-1,7,14,17,21,20,19,10,6,3,-8,-12,-3,3,11,14,17,17,16,8,4,2,9,8,8,8,7,6,6,7,6,8,8,9,44.217299,-86.28905,"MI","Manistee",0.878029282,0.545831764,2.225084392,7.263013416,12.71614683,16.87550245,20.49836035,20.66591933,17.82233972,11.96298817,7.391086264,4.09205031
50837,7132,199513,162146,116380,229042,221603,227951,196401,213494,198883,180662,234905,100,"tower",16,17,19,18,18,21,23,24,25,24,18,14,11,13,14,13,14,17,19,19,20,18,11,9,3,4,5,6,7,6,7,6,5,5,5,5,33.759236,-118.239922,"CA","Los Angeles",16.27632651,16.74967459,17.19691036,17.14159401,17.6734037,18.46079019,19.47933579,20.08334501,20.72939041,19.75540584,17.25492091,16.06025858
50850,0,0,0,0,0,0,0,0,0,0,0,903769,100,"tower",14,16,19,18,19,24,25,27,27,24,15,12,9,11,12,12,13,17,19,19,19,17,8,7,4,4,5,6,7,6,7,6,5,5,5,4,33.989626,-117.680911,"CA","San Bernardino",15.11771458,15.82629643,16.29510551,16.75109684,17.01908028,18.96456542,19.9504845,20.23777098,20.41384532,18.98324832,16.61110169,14.68816787
50851,0,0,0,0,0,0,0,0,0,0,0,109379.4,20,"tower",16,16,18,17,16,19,21,22,23,22,16,13,11,12,13,12,13,16,18,18,19,17,9,8,6,6,6,7,7,6,6,6,5,5,8,8,34.161951,-119.047916,"CA","Ventura",16.03857255,17.15172991,17.45676258,16.83948676,15.00569002,17.78654146,19.12591305,20.58553049,22.01557979,21.42106107,16.82862881,16.10782188
50852,2412,1431,12407,3044,25209,4603,28131,23522,25155,8015,2223,4126,100,"tower",-2,-6,2,11,20,22,25,25,22,13,11,9,-4,-7,-1,7,14,17,20,19,17,9,7,7,7,7,7,8,6,6,5,5,5,6,5,5,40.905337,-74.130448,"NJ","Bergen",2.428724726,0.392804328,2.152715141,9.576098656,17.30307189,21.47513981,25.29737576,26.11991482,24.40655037,15.69009579,12.41960567,9.009276245
50858,272874,378631,249925,303067,295624,281896,298472,252385,273414,307125,293113,336066,100,"tower",17,16,23,26,27,28,28,29,28,26,24,23,14,13,19,22,22,24,25,25,24,21,21,20,7,8,7,6,7,5,6,5,5,7,7,8,27.954901,-82.340469,"FL","Hillsborough",19.8496295,18.05615309,23.84582909,27.38202711,28.53328521,31.04550764,31.63686065,29.7033872,30.32160672,26.92915792,25.31251262,22.67441284
50859,204995,177032,203080,172042,226059,195766,213874,222555,169696,199746,186456,213727,100,"tower",-3,-6,2,11,20,22,24,23,21,12,10,8,-4,-7,0,8,16,19,20,19,17,9,7,6,7,8,7,8,6,6,5,4,5,5,6,5,40.0711,-76.6436,"PA","Lancaster",0.852875938,0.558384408,3.060738673,11.77790558,21.29565936,22.36085473,24.47951033,25.22023594,23.5913692,14.52618885,9.70837283,7.427878532
50873,103578,80252,80297,103513,106035,105768,101048,84792,99879,102951,101606,97784,100,"tower",-7,-11,-2,7,17,18,22,22,19,10,7,4,-8,-11,-4,4,12,14,18,18,15,7,4,2,7,7,8,7,6,6,5,4,4,6,5,4,43.2866,-71.5769,"NH","Merrimack",1.460526662,0.315625295,0.7836213,5.375282325,14.48462591,16.9671096,20.16096742,21.02849892,19.84449486,11.99592119,8.383631654,6.966177722
50875,162988,159687,178101,171233,164819,151965,169172,137164,162636,142112,158267,159130,100,"tower",17,16,23,26,27,28,28,29,28,26,24,23,14,12,19,22,22,24,25,25,24,21,21,20,8,9,8,7,8,6,7,6,6,7,8,8,27.949528,-82.421182,"FL","Hillsborough",19.671665,17.77523968,23.8181756,27.44373153,28.67975942,31.11606546,31.60115202,29.72468609,30.20359416,27.10323732,25.50827379,22.78746797
50876,0,0,0,0,0,0,0,0,0,0,0,178367,100,"tower",16,17,19,18,18,21,23,24,25,24,18,14,11,13,14,13,14,17,19,19,20,18,11,9,2,3,3,4,4,4,4,4,4,3,4,3,33.924898,-118.067853,"CA","Los Angeles",15.84104366,16.34054802,17.03938341,16.98837104,17.38420371,18.65859422,19.56591834,20.15833699,20.64218289,19.57961484,16.99559738,15.46036476
